id;es_text;mood;tense;verb;pronoun;fr_text;audio_url;conj_fr;conj_es;valid
1187233;Él hizo un nuevo abrigo para ella.;Indicatif;Prétérit;hacer;él;Il lui a fait un nouveau manteau.;https://audio.tatoeba.org/sentences/spa/1187233.mp3;il fit;hizo;1
1192238;Mi hermano lo hizo en mi nombre.;Indicatif;Prétérit;hacer;él;Mon frère le fit en mon nom.;https://audio.tatoeba.org/sentences/spa/1192238.mp3;il fit;hizo;1
1193465;Hizo buen uso del dinero.;Indicatif;Prétérit;hacer;él;Il a fait bon usage de l'argent.;https://audio.tatoeba.org/sentences/spa/1193465.mp3;il fit;hizo;1
1207275;Tom hizo un buen trabajo.;Indicatif;Prétérit;hacer;él;Tom a fait un bon travail.;https://audio.tatoeba.org/sentences/spa/1207275.mp3;il fit;hizo;1
1208904;Su madre le hizo un vestido nuevo.;Indicatif;Prétérit;hacer;él;Sa mère lui a fait un nouveau costume.;https://audio.tatoeba.org/sentences/spa/1208904.mp3;il fit;hizo;1
1209676;Tom hizo una lista de cosas que quería hacer antes de morir.;Indicatif;Prétérit;hacer;él;Tom a fait une liste de choses qu'il voulait faire avant de mourir.;https://audio.tatoeba.org/sentences/spa/1209676.mp3;il fit;hizo;1
1211828;El jabón me hizo daño en los ojos.;Indicatif;Prétérit;hacer;él;Le savon me piqua les yeux.;https://audio.tatoeba.org/sentences/spa/1211828.mp3;il fit;hizo;1
1229935;Ella le ignoró hasta que él se hizo rico.;Indicatif;Prétérit;hacer;él;Elle l'ignora jusqu'à ce qu'il devienne riche.;https://audio.tatoeba.org/sentences/spa/1229935.mp3;il fit;hizo;1
1229954;Él se hizo famoso.;Indicatif;Prétérit;hacer;él;Il est devenu célèbre.;https://audio.tatoeba.org/sentences/spa/1229954.mp3;il fit;hizo;1
1237236;¿Dónde hizo eso?;Indicatif;Prétérit;hacer;él;Où l'a-t-il fait ?;https://audio.tatoeba.org/sentences/spa/1237236.mp3;il fit;hizo;1
1241410;¿Qué te hizo molestar tanto?;Indicatif;Prétérit;hacer;él;Qu'est-ce qui t'a mis si en colère ?;https://audio.tatoeba.org/sentences/spa/1241410.mp3;il fit;hizo;1
1247953;Ella hizo una apuesta con él.;Indicatif;Prétérit;hacer;él;Elle fit un pari avec lui.;https://audio.tatoeba.org/sentences/spa/1247953.mp3;il fit;hizo;1
1248402;Tom le hizo a Mary muchas preguntas que ella no pudo responder.;Indicatif;Prétérit;hacer;él;Tom a posé beaucoup de questions à Mary auxquelles elle ne pouvait pas répondre.;https://audio.tatoeba.org/sentences/spa/1248402.mp3;il fit;hizo;1
1250883;Él se hizo marinero.;Indicatif;Prétérit;hacer;él;Il est devenu marin.;https://audio.tatoeba.org/sentences/spa/1250883.mp3;il fit;hizo;1
1252050;¿Qué te hizo cambiar de idea?;Indicatif;Prétérit;hacer;él;Qu'est-ce qui t'a fait changer d'avis ?;https://audio.tatoeba.org/sentences/spa/1252050.mp3;il fit;hizo;1
1258424;Ella lo hizo rico.;Indicatif;Prétérit;hacer;él;Elle l'a rendu riche.;https://audio.tatoeba.org/sentences/spa/1258424.mp3;il fit;hizo;1
1258427;Ella me hizo apurar.;Indicatif;Prétérit;hacer;él;Elle m'a fait me dépêcher.;https://audio.tatoeba.org/sentences/spa/1258427.mp3;il fit;hizo;1
1275638;No lo hizo a propósito.;Indicatif;Prétérit;hacer;él;Il ne l'a pas fait exprès.;https://audio.tatoeba.org/sentences/spa/1275638.mp3;il fit;hizo;1
1275652;Me hizo esperar aposta.;Indicatif;Prétérit;hacer;él;Il a fait exprès de me faire attendre.;https://audio.tatoeba.org/sentences/spa/1275652.mp3;il fit;hizo;1
1277027;Mi sueño se hizo realidad.;Indicatif;Prétérit;hacer;él;Mon rêve s'est réalisé.;https://audio.tatoeba.org/sentences/spa/1277027.mp3;il fit;hizo;1
1286016;El chico hizo el ridículo.;Indicatif;Prétérit;hacer;él;Le garçon s'est ridiculisé.;https://audio.tatoeba.org/sentences/spa/1286016.mp3;il fit;hizo;1
1289524;Él le hizo una repisa.;Indicatif;Prétérit;hacer;él;Il lui a monté quelques étagères.;https://audio.tatoeba.org/sentences/spa/1289524.mp3;il fit;hizo;1
1302114;Él prometió venir, pero no lo hizo.;Indicatif;Prétérit;hacer;él;Il avait promis de venir, mais il n'est pas venu.;https://audio.tatoeba.org/sentences/spa/1302114.mp3;il fit;hizo;1
1306953;Él lo hizo lo mejor que pudo.;Indicatif;Prétérit;hacer;él;Il a fait de son mieux.;https://audio.tatoeba.org/sentences/spa/1306953.mp3;il fit;hizo;1
1308741;No le ayudamos, así que lo hizo solo.;Indicatif;Prétérit;hacer;él;Nous ne l'avons pas aidé, donc il l'a fait par lui-même.;https://audio.tatoeba.org/sentences/spa/1308741.mp3;il fit;hizo;1
1319157;No soy responsable de lo que hizo Tom.;Indicatif;Prétérit;hacer;él;Je ne suis pas responsable de ce que Tom a fait.;https://audio.tatoeba.org/sentences/spa/1319157.mp3;il fit;hizo;1
1324096;Ella me hizo una torta.;Indicatif;Prétérit;hacer;él;Elle me cuisit un gâteau.;https://audio.tatoeba.org/sentences/spa/1324096.mp3;il fit;hizo;1
1329521;No hizo falta decírselo.;Indicatif;Prétérit;hacer;él;Je n'avais pas besoin de lui dire.;https://audio.tatoeba.org/sentences/spa/1329521.mp3;il fit;hizo;1
1330842;Ella hizo todo lo que pudo para rescatarlo.;Indicatif;Prétérit;hacer;él;Elle fit de son mieux pour le sauver.;https://audio.tatoeba.org/sentences/spa/1330842.mp3;il fit;hizo;1
1330843;Ella hizo todo lo que pudo para convencerle.;Indicatif;Prétérit;hacer;él;Elle fit de son mieux pour le convaincre.;https://audio.tatoeba.org/sentences/spa/1330843.mp3;il fit;hizo;1
1330845;Ella hizo todo lo que pudo para ayudarle.;Indicatif;Prétérit;hacer;él;Elle fit de son mieux pour l'aider.;https://audio.tatoeba.org/sentences/spa/1330845.mp3;il fit;hizo;1
1330916;Ella le hizo preguntas.;Indicatif;Prétérit;hacer;él;Elle lui posa des questions.;https://audio.tatoeba.org/sentences/spa/1330916.mp3;il fit;hizo;1
1330919;Ella le hizo algunas preguntas, pero él se negó a contestar.;Indicatif;Prétérit;hacer;él;Elle lui posa des questions, mais il refusa de répondre.;https://audio.tatoeba.org/sentences/spa/1330919.mp3;il fit;hizo;1
1330920;Ella le hizo algunas preguntas.;Indicatif;Prétérit;hacer;él;Elle lui posa quelques questions.;https://audio.tatoeba.org/sentences/spa/1330920.mp3;il fit;hizo;1
1330956;Ella le aconsejó que viera a un abogado, y así lo hizo.;Indicatif;Prétérit;hacer;él;Elle lui conseilla de voir un avocat, aussi le fit-il.;https://audio.tatoeba.org/sentences/spa/1330956.mp3;il fit;hizo;1
1331008;¿Por qué hizo algo así?;Indicatif;Prétérit;hacer;él;Pourquoi a-t-il fait une telle chose ?;https://audio.tatoeba.org/sentences/spa/1331008.mp3;il fit;hizo;1
1331693;Él me hizo un traje nuevo.;Indicatif;Prétérit;hacer;él;Il m'a confectionné un nouveau costume.;https://audio.tatoeba.org/sentences/spa/1331693.mp3;il fit;hizo;1
1332214;Él hizo una muy buena pregunta.;Indicatif;Prétérit;hacer;él;Il a posé une très bonne question.;https://audio.tatoeba.org/sentences/spa/1332214.mp3;il fit;hizo;1
1332431;¿Sabes quién lo hizo?;Indicatif;Prétérit;hacer;él;Savez-vous qui l'a fait ?;https://audio.tatoeba.org/sentences/spa/1332431.mp3;il fit;hizo;1
1333690;Bob se hizo ingeniero.;Indicatif;Prétérit;hacer;él;Bob est devenu ingénieur.;https://audio.tatoeba.org/sentences/spa/1333690.mp3;il fit;hizo;1
1333719;Tom me hizo una jaula.;Indicatif;Prétérit;hacer;él;Tom m'a fabriqué une cage à oiseaux.;https://audio.tatoeba.org/sentences/spa/1333719.mp3;il fit;hizo;1
1334160;Tras la tormenta se hizo la calma.;Indicatif;Prétérit;hacer;él;Après la tempête, ce fut calme.;https://audio.tatoeba.org/sentences/spa/1334160.mp3;il fit;hizo;1
1335579;Él hizo un viaje de negocios.;Indicatif;Prétérit;hacer;él;Il a voyagé pour affaires.;https://audio.tatoeba.org/sentences/spa/1335579.mp3;il fit;hizo;1
1335672;Me hizo sonreír.;Indicatif;Prétérit;hacer;él;Elle me fit sourire.;https://audio.tatoeba.org/sentences/spa/1335672.mp3;il fit;hizo;1
1339417;Ella hizo como si no le importara lo que pasó.;Indicatif;Prétérit;hacer;él;Elle agit comme si elle ne s'occupait pas de ce qui était arrivé.;https://audio.tatoeba.org/sentences/spa/1339417.mp3;il fit;hizo;1
1359700;La dieta de Tom hizo que perdiera peso.;Indicatif;Prétérit;hacer;él;Le régime de Tom lui a fait perdre du poids.;https://audio.tatoeba.org/sentences/spa/1359700.mp3;il fit;hizo;1
1364732;Él me hizo un traje.;Indicatif;Prétérit;hacer;él;Il m'a confectionné un costume.;https://audio.tatoeba.org/sentences/spa/1364732.mp3;il fit;hizo;1
1364847;Ayer no hizo mucho frío.;Indicatif;Prétérit;hacer;él;Il ne faisait pas très froid hier.;https://audio.tatoeba.org/sentences/spa/1364847.mp3;il fit;hizo;1
1401022;Anoche hizo calor.;Indicatif;Prétérit;hacer;él;Il faisait chaud la nuit dernière.;https://audio.tatoeba.org/sentences/spa/1401022.mp3;il fit;hizo;1
1403554;¿Quién hizo este plan?;Indicatif;Prétérit;hacer;él;Qui a fait ce plan ?;https://audio.tatoeba.org/sentences/spa/1403554.mp3;il fit;hizo;1
1406405;Ella me hizo esperar media hora.;Indicatif;Prétérit;hacer;él;Elle m'a fait attendre une demi-heure.;https://audio.tatoeba.org/sentences/spa/1406405.mp3;il fit;hizo;1
1406650;Ella hizo de guía.;Indicatif;Prétérit;hacer;él;Elle fit office de guide.;https://audio.tatoeba.org/sentences/spa/1406650.mp3;il fit;hizo;1
1433599;El trueno se hizo más fuerte.;Indicatif;Prétérit;hacer;él;Le tonnerre se fit plus fort.;https://audio.tatoeba.org/sentences/spa/1433599.mp3;il fit;hizo;1
1433614;Él se hizo rico.;Indicatif;Prétérit;hacer;él;Il est devenu riche.;https://audio.tatoeba.org/sentences/spa/1433614.mp3;il fit;hizo;1
1441727;Lo que dijo nos hizo enfadar.;Indicatif;Prétérit;hacer;él;Ce qu'il a dit nous a mis en colère.;https://audio.tatoeba.org/sentences/spa/1441727.mp3;il fit;hizo;1
1502147;¿Por qué hizo eso?;Indicatif;Prétérit;hacer;él;Pourquoi a-t-elle fait ça ?;https://audio.tatoeba.org/sentences/spa/1502147.mp3;il fit;hizo;1
1502148;¿Qué la hizo hacer eso?;Indicatif;Prétérit;hacer;él;Qu'est-ce qui lui a fait faire ça ?;https://audio.tatoeba.org/sentences/spa/1502148.mp3;il fit;hizo;1
1504454;Hizo lo contrario.;Indicatif;Prétérit;hacer;él;Il a fait le contraire.;https://audio.tatoeba.org/sentences/spa/1504454.mp3;il fit;hizo;1
1512715;Tom hizo como si no supiera la respuesta.;Indicatif;Prétérit;hacer;él;Tom faisait semblant de ne pas savoir la réponse.;https://audio.tatoeba.org/sentences/spa/1512715.mp3;il fit;hizo;1
1556160;Ayer hizo calor.;Indicatif;Prétérit;hacer;él;Il faisait chaud hier.;https://audio.tatoeba.org/sentences/spa/1556160.mp3;il fit;hizo;1
1563216;Tom lo hizo sencillamente por el dinero.;Indicatif;Prétérit;hacer;él;Tom l'a fait juste pour l'argent.;https://audio.tatoeba.org/sentences/spa/1563216.mp3;il fit;hizo;1
1592359;Él se hizo cargo de los gastos.;Indicatif;Prétérit;hacer;él;Il se chargea de grandes dépenses.;https://audio.tatoeba.org/sentences/spa/1592359.mp3;il fit;hizo;1
1593561;Ella me hizo señas para que entrara.;Indicatif;Prétérit;hacer;él;Elle m'a fait signe d'entrer.;https://audio.tatoeba.org/sentences/spa/1593561.mp3;il fit;hizo;1
1651084;Hizo un buen trabajo.;Indicatif;Prétérit;hacer;él;Elle fit du bon boulot.;https://audio.tatoeba.org/sentences/spa/1651084.mp3;il fit;hizo;1
1683368;Mi madre hizo un pastel por mi cumpleaños.;Indicatif;Prétérit;hacer;él;Maman a fait un gâteau pour mon anniversaire.;https://audio.tatoeba.org/sentences/spa/1683368.mp3;il fit;hizo;1
1686452;Tom hizo una foto de su propia cámara.;Indicatif;Prétérit;hacer;él;Tom a pris une photo de son appareil photo.;https://audio.tatoeba.org/sentences/spa/1686452.mp3;il fit;hizo;1
1686454;Tom hizo una foto de su cámara vieja con su cámara nueva.;Indicatif;Prétérit;hacer;él;Tom a pris une photo de son ancienne caméra avec sa nouvelle caméra.;https://audio.tatoeba.org/sentences/spa/1686454.mp3;il fit;hizo;1
1686550;Él hizo trampas en el examen copiando de la chica que tenía delante.;Indicatif;Prétérit;hacer;él;Il a triché à l'interro en copiant sur la fille de devant.;https://audio.tatoeba.org/sentences/spa/1686550.mp3;il fit;hizo;1
1686807;Hizo lo correcto.;Indicatif;Prétérit;hacer;él;Il fit ce qu'il fallait.;https://audio.tatoeba.org/sentences/spa/1686807.mp3;il fit;hizo;1
1687178;Él hizo un buen trabajo.;Indicatif;Prétérit;hacer;él;Il a fait du bon boulot.;https://audio.tatoeba.org/sentences/spa/1687178.mp3;il fit;hizo;1
1688059;Eso me hizo reír.;Indicatif;Prétérit;hacer;él;Ça m'a fait rire.;https://audio.tatoeba.org/sentences/spa/1688059.mp3;il fit;hizo;1
1704856;Su novio lo hizo por ella.;Indicatif;Prétérit;hacer;él;Son copain l'a fait pour elle.;https://audio.tatoeba.org/sentences/spa/1704856.mp3;il fit;hizo;1
1713382;Se hizo pedazos.;Indicatif;Prétérit;hacer;él;C'est tombé en morceaux.;https://audio.tatoeba.org/sentences/spa/1713382.mp3;il fit;hizo;1
1728305;Me hizo olvidarme de mis problemas.;Indicatif;Prétérit;hacer;él;Ça m'a fait oublier mes problèmes.;https://audio.tatoeba.org/sentences/spa/1728305.mp3;il fit;hizo;1
1729725;Él hizo como si no escuchara.;Indicatif;Prétérit;hacer;él;Il prétendait ne pas écouter.;https://audio.tatoeba.org/sentences/spa/1729725.mp3;il fit;hizo;1
1747877;Él hizo lo que había prometido hacer.;Indicatif;Prétérit;hacer;él;Il a fait ce qu'il a promis.;https://audio.tatoeba.org/sentences/spa/1747877.mp3;il fit;hizo;1
1781292;Las mejores galletas que he comido en mi vida son las que me hizo tu madre.;Indicatif;Prétérit;hacer;él;Les meilleurs biscuits que j'ai mangés jusqu'à présent sont ceux que ta mère m'a confectionnés.;https://audio.tatoeba.org/sentences/spa/1781292.mp3;il fit;hizo;1
1793272;La profecía se hizo realidad.;Indicatif;Prétérit;hacer;él;La prophétie s'est avérée.;https://audio.tatoeba.org/sentences/spa/1793272.mp3;il fit;hizo;1
1794646;Ayer hizo muy buen tiempo.;Indicatif;Prétérit;hacer;él;Il faisait très beau hier.;https://audio.tatoeba.org/sentences/spa/1794646.mp3;il fit;hizo;1
1868691;Nadie hizo nada.;Indicatif;Prétérit;hacer;él;Personne n'a rien fait.;https://audio.tatoeba.org/sentences/spa/1868691.mp3;il fit;hizo;1
1868790;Hizo un gran trabajo.;Indicatif;Prétérit;hacer;él;Il a fait du bon boulot.;https://audio.tatoeba.org/sentences/spa/1868790.mp3;il fit;hizo;1
1882693;Ella hizo galletas para los niños.;Indicatif;Prétérit;hacer;él;Elle a fait des cookies pour les enfants.;https://audio.tatoeba.org/sentences/spa/1882693.mp3;il fit;hizo;1
1892391;Mi madre me hizo limpiar el cuarto de baño.;Indicatif;Prétérit;hacer;él;Maman m'a fait nettoyer la salle de bain.;https://audio.tatoeba.org/sentences/spa/1892391.mp3;il fit;hizo;1
1911422;El profesor le hizo quedarse después de clase.;Indicatif;Prétérit;hacer;él;Le professeur l'a forcé à rester à l'école.;https://audio.tatoeba.org/sentences/spa/1911422.mp3;il fit;hizo;1
1993778;¿Quién te hizo esto?;Indicatif;Prétérit;hacer;él;Qui t'a fait ça ?;https://audio.tatoeba.org/sentences/spa/1993778.mp3;il fit;hizo;1
2004189;Ella no hizo más que llorar.;Indicatif;Prétérit;hacer;él;Elle n'a rien fait pendant tout ce temps si ce n'est pleurer.;https://audio.tatoeba.org/sentences/spa/2004189.mp3;il fit;hizo;1
2019565;¿Qué hizo Tom?;Indicatif;Prétérit;hacer;él;Qu'est-ce que Tom a fait ?;https://audio.tatoeba.org/sentences/spa/2019565.mp3;il fit;hizo;1
2039291;Él hizo como si no me conociera.;Indicatif;Prétérit;hacer;él;Il fit semblant de ne pas me connaître.;https://audio.tatoeba.org/sentences/spa/2039291.mp3;il fit;hizo;1
2047438;Tu deseo se hizo realidad.;Indicatif;Prétérit;hacer;él;Ton vœu s’est réalisé.;https://audio.tatoeba.org/sentences/spa/2047438.mp3;il fit;hizo;1
2071816;Eso me hizo acordarme de vosotros.;Indicatif;Prétérit;hacer;él;Ça m'a rappelé vous.;https://audio.tatoeba.org/sentences/spa/2071816.mp3;il fit;hizo;1
2084351;Tom se hizo médico.;Indicatif;Prétérit;hacer;él;Tom est devenu médecin.;https://audio.tatoeba.org/sentences/spa/2084351.mp3;il fit;hizo;1
2084442;Su hermana se hizo médica.;Indicatif;Prétérit;hacer;él;Sa sœur est devenue médecin.;https://audio.tatoeba.org/sentences/spa/2084442.mp3;il fit;hizo;1
2105157;¿Quién hizo la muñeca?;Indicatif;Prétérit;hacer;él;Qui a fabriqué la poupée ?;https://audio.tatoeba.org/sentences/spa/2105157.mp3;il fit;hizo;1
2110540;¿Quién hizo la foto?;Indicatif;Prétérit;hacer;él;Qui a fait la photo ?;https://audio.tatoeba.org/sentences/spa/2110540.mp3;il fit;hizo;1
2112446;Tom lo hizo por sí mismo.;Indicatif;Prétérit;hacer;él;Tom a fait cela lui-même.;https://audio.tatoeba.org/sentences/spa/2112446.mp3;il fit;hizo;1
2178939;Creo que lo hizo él.;Indicatif;Prétérit;hacer;él;Je pense qu'il l'a fait.;https://audio.tatoeba.org/sentences/spa/2178939.mp3;il fit;hizo;1
2199560;La noticia le hizo feliz.;Indicatif;Prétérit;hacer;él;Ces nouvelles l'ont rendu content.;https://audio.tatoeba.org/sentences/spa/2199560.mp3;il fit;hizo;1
2205337;Sé lo que hizo.;Indicatif;Prétérit;hacer;él;Je sais ce qu'il a fait.;https://audio.tatoeba.org/sentences/spa/2205337.mp3;il fit;hizo;1
2209559;Mi madre me hizo un jersey.;Indicatif;Prétérit;hacer;él;Ma mère m'a confectionné un chandail.;https://audio.tatoeba.org/sentences/spa/2209559.mp3;il fit;hizo;1
2235272;Hizo una mesa y dos bancos para nosotros.;Indicatif;Prétérit;hacer;él;Il a fait un bureau et deux bancs pour nous.;https://audio.tatoeba.org/sentences/spa/2235272.mp3;il fit;hizo;1
2246743;El niño hizo un avión de papel.;Indicatif;Prétérit;hacer;él;Le garçon confectionna un avion de papier.;https://audio.tatoeba.org/sentences/spa/2246743.mp3;il fit;hizo;1
2285726;¿Cómo lo hizo?;Indicatif;Prétérit;hacer;él;Comment l'a-t-il fait ?;https://audio.tatoeba.org/sentences/spa/2285726.mp3;il fit;hizo;1
2294204;Él la hizo feliz.;Indicatif;Prétérit;hacer;él;Il l'a rendue heureuse.;https://audio.tatoeba.org/sentences/spa/2294204.mp3;il fit;hizo;1
2343435;Él me hizo ir.;Indicatif;Prétérit;hacer;él;Il m'a fait partir.;https://audio.tatoeba.org/sentences/spa/2343435.mp3;il fit;hizo;1
2351614;Le hizo llorar.;Indicatif;Prétérit;hacer;él;Il l'a fait pleurer.;https://audio.tatoeba.org/sentences/spa/2351614.mp3;il fit;hizo;1
2362719;Hizo reír a los niños.;Indicatif;Prétérit;hacer;él;Il fit rire les enfants.;https://audio.tatoeba.org/sentences/spa/2362719.mp3;il fit;hizo;1
2378820;La fuerte nevada les hizo posponer su partida.;Indicatif;Prétérit;hacer;él;Les fortes chutes de neige leur ont fait repousser leur départ.;https://audio.tatoeba.org/sentences/spa/2378820.mp3;il fit;hizo;1
2392477;Tom hizo una pregunta estúpida.;Indicatif;Prétérit;hacer;él;Tom a posé une question stupide.;https://audio.tatoeba.org/sentences/spa/2392477.mp3;il fit;hizo;1
